Program,Year,Week Ending,State ANSI,County,County ANSI,Value,CV (%)
SURVEY,1999,,18,SCOTT,143,119.7,
SURVEY,1999,,18,DAVIESS,27,147,
SURVEY,1999,,18,DUBOIS,37,125.1,
SURVEY,1999,,18,GIBSON,51,128.1,
SURVEY,1999,,18,GREENE,55,123.5,
SURVEY,1999,,18,KNOX,83,139.8,
SURVEY,1999,,18,MARTIN,101,113.6,
SURVEY,1999,,18,PIKE,125,116.8,
SURVEY,1999,,18,POSEY,129,138.9,
SURVEY,1999,,18,SPENCER,147,106.9,
SURVEY,1999,,18,SULLIVAN,153,133.6,
SURVEY,1999,,18,VANDERBURGH,163,126.9,
SURVEY,1999,,18,WARRICK,173,111.6,
SURVEY,1999,,18,CLAY,21,149.4,
SURVEY,1999,,18,FOUNTAIN,45,143.1,
SURVEY,1999,,18,MONTGOMERY,107,144.8,
SURVEY,1999,,18,OWEN,119,118.6,
SURVEY,1999,,18,PARKE,121,135,
SURVEY,1999,,18,PUTNAM,133,148,
SURVEY,1999,,18,TIPPECANOE,157,147.2,
SURVEY,1999,,18,VERMILLION,165,140.6,
SURVEY,1999,,18,VIGO,167,130.4,
SURVEY,1999,,18,WARREN,171,133.6,
SURVEY,1998,,18,BARTHOLOMEW,5,125.9,
SURVEY,1998,,18,BOONE,11,140.2,
SURVEY,1998,,18,CLINTON,23,151.1,
SURVEY,1998,,18,DECATUR,31,135.6,
SURVEY,1998,,18,GRANT,53,125.5,
SURVEY,1998,,18,HAMILTON,57,143.7,
SURVEY,1998,,18,HANCOCK,59,131.2,
SURVEY,1998,,18,HENDRICKS,63,140.5,
SURVEY,1998,,18,HOWARD,67,149.2,
SURVEY,1998,,18,JOHNSON,81,125.6,
SURVEY,1998,,18,MADISON,95,150.9,
SURVEY,1998,,18,MARION,97,125.8,
SURVEY,1998,,18,MORGAN,109,124.7,
SURVEY,1998,,18,RUSH,139,135.8,
SURVEY,1998,,18,SHELBY,145,128.8,
SURVEY,1998,,18,TIPTON,159,139,
SURVEY,1998,,18,BLACKFORD,9,135.7,
SURVEY,1998,,18,DELAWARE,35,143.7,
SURVEY,1998,,18,FAYETTE,41,132.8,
SURVEY,1998,,18,HENRY,65,136.6,
SURVEY,1998,,18,JAY,75,131.6,
SURVEY,1998,,18,RANDOLPH,135,139.7,
SURVEY,1998,,18,UNION,161,143.8,
SURVEY,1998,,18,WAYNE,177,129.7,
SURVEY,1998,,18,CARROLL,15,146.3,
SURVEY,1998,,18,CASS,17,151.1,
SURVEY,1998,,18,ELKHART,39,139.4,
SURVEY,1998,,18,FULTON,49,138.6,
SURVEY,1998,,18,KOSCIUSKO,85,151.1,
SURVEY,1998,,18,MARSHALL,99,147.8,
SURVEY,1998,,18,MIAMI,103,151.3,
SURVEY,1998,,18,ST. JOSEPH,141,147,
SURVEY,1998,,18,WABASH,169,143.1,
SURVEY,1998,,18,ADAMS,1,138.9,
SURVEY,1998,,18,ALLEN,3,142.1,
SURVEY,1998,,18,DE KALB,33,144.3,
SURVEY,1998,,18,HUNTINGTON,69,139,
SURVEY,1998,,18,LAGRANGE,87,126.7,
SURVEY,1998,,18,NOBLE,113,152.1,
SURVEY,1998,,18,STEUBEN,151,122.8,
SURVEY,1998,,18,WELLS,179,152.3,
SURVEY,1998,,18,WHITLEY,183,135.4,
SURVEY,1998,,18,BENTON,7,135,
SURVEY,1998,,18,JASPER,73,148.1,
SURVEY,1998,,18,LA PORTE,91,142.2,
SURVEY,1998,,18,LAKE,89,150.4,
SURVEY,1998,,18,NEWTON,111,150.9,
SURVEY,1998,,18,PORTER,127,149.8,
SURVEY,1998,,18,PULASKI,131,142.8,
SURVEY,1998,,18,STARKE,149,138.2,
SURVEY,1998,,18,WHITE,181,141,
SURVEY,1998,,18,HARRISON,61,127.6,
SURVEY,1998,,18,JACKSON,71,113.1,
SURVEY,1998,,18,LAWRENCE,93,108.3,
SURVEY,1998,,18,MONROE,105,124.2,
SURVEY,1998,,18,ORANGE,117,133.2,
SURVEY,1998,,18,OTHER (COMBINED) COUNTIES,,113.8,
SURVEY,1998,,18,PERRY,123,109.6,
SURVEY,1998,,18,WASHINGTON,175,118.3,
SURVEY,1998,,18,CLARK,19,125.8,
SURVEY,1998,,18,DEARBORN,29,120.8,
SURVEY,1998,,18,FRANKLIN,47,114.4,
SURVEY,1998,,18,JEFFERSON,77,99.3,
SURVEY,1998,,18,JENNINGS,79,121.2,
SURVEY,1998,,18,OTHER (COMBINED) COUNTIES,,130.5,
SURVEY,1998,,18,RIPLEY,137,119.3,
SURVEY,1998,,18,SCOTT,143,117.2,
SURVEY,1998,,18,DAVIESS,27,130.3,
SURVEY,1998,,18,DUBOIS,37,136.5,
SURVEY,1998,,18,GIBSON,51,136.2,
SURVEY,1998,,18,GREENE,55,114.8,
SURVEY,1998,,18,KNOX,83,132,
SURVEY,1998,,18,MARTIN,101,107.5,
SURVEY,1998,,18,PIKE,125,123.3,
SURVEY,1998,,18,POSEY,129,139.5,
SURVEY,1998,,18,SPENCER,147,106.6,
SURVEY,1998,,18,SULLIVAN,153,135.4,
SURVEY,1998,,18,VANDERBURGH,163,131.8,
SURVEY,1998,,18,WARRICK,173,95.8,
SURVEY,1998,,18,CLAY,21,106.2,
SURVEY,1998,,18,FOUNTAIN,45,136.6,
SURVEY,1998,,18,MONTGOMERY,107,140.4,
SURVEY,1998,,18,OWEN,119,102.1,
SURVEY,1998,,18,PARKE,121,130.1,
SURVEY,1998,,18,PUTNAM,133,140.1,
SURVEY,1998,,18,TIPPECANOE,157,138.2,
SURVEY,1998,,18,VERMILLION,165,142.3,
SURVEY,1998,,18,VIGO,167,107.5,
SURVEY,1998,,18,WARREN,171,136.2,
SURVEY,1997,,18,BARTHOLOMEW,5,116,
SURVEY,1997,,18,BOONE,11,121.5,
SURVEY,1997,,18,CLINTON,23,128.8,
SURVEY,1997,,18,DECATUR,31,128.3,
SURVEY,1997,,18,GRANT,53,135.9,
SURVEY,1997,,18,HAMILTON,57,129.6,
SURVEY,1997,,18,HANCOCK,59,127.7,
SURVEY,1997,,18,HENDRICKS,63,121.3,
SURVEY,1997,,18,HOWARD,67,145.7,
SURVEY,1997,,18,JOHNSON,81,119.8,
SURVEY,1997,,18,MADISON,95,132.2,
SURVEY,1997,,18,MARION,97,121.5,
SURVEY,1997,,18,MORGAN,109,122.9,
SURVEY,1997,,18,RUSH,139,132.4,
SURVEY,1997,,18,SHELBY,145,123.7,
SURVEY,1997,,18,TIPTON,159,144.7,
SURVEY,1997,,18,BLACKFORD,9,126.9,
SURVEY,1997,,18,DELAWARE,35,116.2,
SURVEY,1997,,18,FAYETTE,41,105.1,
SURVEY,1997,,18,HENRY,65,125,
SURVEY,1997,,18,JAY,75,119.5,
SURVEY,1997,,18,RANDOLPH,135,113.1,
SURVEY,1997,,18,UNION,161,135,
SURVEY,1997,,18,WAYNE,177,125.9,
SURVEY,1997,,18,CARROLL,15,144.7,
SURVEY,1997,,18,CASS,17,138.3,
SURVEY,1997,,18,ELKHART,39,136.2,
SURVEY,1997,,18,FULTON,49,129.8,
SURVEY,1997,,18,KOSCIUSKO,85,134.6,
SURVEY,1997,,18,MARSHALL,99,127.8,
SURVEY,1997,,18,MIAMI,103,132.7,
SURVEY,1997,,18,ST. JOSEPH,141,126.5,
SURVEY,1997,,18,WABASH,169,134,
SURVEY,1997,,18,ADAMS,1,140.5,
SURVEY,1997,,18,ALLEN,3,139.3,
SURVEY,1997,,18,DE KALB,33,122,
SURVEY,1997,,18,HUNTINGTON,69,136.1,
SURVEY,1997,,18,LAGRANGE,87,123,
SURVEY,1997,,18,NOBLE,113,125.1,
SURVEY,1997,,18,STEUBEN,151,118.8,
SURVEY,1997,,18,WELLS,179,138.5,
SURVEY,1997,,18,WHITLEY,183,133.5,
SURVEY,1997,,18,BENTON,7,134.6,
SURVEY,1997,,18,JASPER,73,130.2,
SURVEY,1997,,18,LA PORTE,91,136.9,
SURVEY,1997,,18,LAKE,89,132.8,
SURVEY,1997,,18,NEWTON,111,130.3,
SURVEY,1997,,18,PORTER,127,138,
SURVEY,1997,,18,PULASKI,131,128.7,
SURVEY,1997,,18,STARKE,149,121.4,
SURVEY,1997,,18,WHITE,181,136.7,
SURVEY,1997,,18,BROWN,13,101.2,
SURVEY,1997,,18,CRAWFORD,25,74.6,
SURVEY,1997,,18,FLOYD,43,89.5,
SURVEY,1997,,18,HARRISON,61,68.3,
SURVEY,1997,,18,JACKSON,71,103.1,
SURVEY,1997,,18,LAWRENCE,93,94.5,
SURVEY,1997,,18,MONROE,105,98.5,
SURVEY,1997,,18,ORANGE,117,85,
SURVEY,1997,,18,PERRY,123,90,
SURVEY,1997,,18,WASHINGTON,175,89.1,
SURVEY,1997,,18,CLARK,19,93,
SURVEY,1997,,18,DEARBORN,29,89.9,
SURVEY,1997,,18,FRANKLIN,47,101.4,
SURVEY,1997,,18,JEFFERSON,77,90.3,
SURVEY,1997,,18,JENNINGS,79,106.8,
SURVEY,1997,,18,OHIO,115,86.7,
SURVEY,1997,,18,RIPLEY,137,97.8,
SURVEY,1997,,18,SCOTT,143,85.5,
SURVEY,1997,,18,SWITZERLAND,155,93.4,
SURVEY,1997,,18,DAVIESS,27,98,
SURVEY,1997,,18,DUBOIS,37,93.1,
SURVEY,1997,,18,GIBSON,51,113.2,
SURVEY,1997,,18,GREENE,55,94.3,
SURVEY,1997,,18,KNOX,83,113.1,
SURVEY,1997,,18,MARTIN,101,84.8,
SURVEY,1997,,18,PIKE,125,85.8,
SURVEY,1997,,18,POSEY,129,109.9,
SURVEY,1997,,18,SPENCER,147,94.2,
SURVEY,1997,,18,SULLIVAN,153,102.2,
SURVEY,1997,,18,VANDERBURGH,163,108.7,
SURVEY,1997,,18,WARRICK,173,106.3,
SURVEY,1997,,18,CLAY,21,111.7,
SURVEY,1997,,18,FOUNTAIN,45,110.3,
SURVEY,1997,,18,MONTGOMERY,107,111.3,
SURVEY,1997,,18,OWEN,119,113,
SURVEY,1997,,18,PARKE,121,112.1,
SURVEY,1997,,18,PUTNAM,133,112.1,
SURVEY,1997,,18,TIPPECANOE,157,115.1,
SURVEY,1997,,18,VERMILLION,165,110.5,
SURVEY,1997,,18,VIGO,167,104.3,
SURVEY,1997,,18,WARREN,171,109.9,
SURVEY,1996,,18,BARTHOLOMEW,5,116.7,
SURVEY,1996,,18,BOONE,11,113,
SURVEY,1996,,18,CLINTON,23,133.3,
SURVEY,1996,,18,DECATUR,31,120.8,
SURVEY,1996,,18,GRANT,53,117.9,
SURVEY,1996,,18,HAMILTON,57,117.5,
SURVEY,1996,,18,HANCOCK,59,125.4,
SURVEY,1996,,18,HENDRICKS,63,121.6,
SURVEY,1996,,18,HOWARD,67,142.8,
SURVEY,1996,,18,JOHNSON,81,109,
SURVEY,1996,,18,MADISON,95,129.8,
SURVEY,1996,,18,MARION,97,121.4,
SURVEY,1996,,18,MORGAN,109,127,
SURVEY,1996,,18,RUSH,139,126.7,
SURVEY,1996,,18,SHELBY,145,121.5,
SURVEY,1996,,18,TIPTON,159,131.2,
SURVEY,1996,,18,BLACKFORD,9,117.5,
SURVEY,1996,,18,DELAWARE,35,106.3,
SURVEY,1996,,18,FAYETTE,41,115.3,
SURVEY,1996,,18,HENRY,65,117.1,
SURVEY,1996,,18,JAY,75,92.6,
SURVEY,1996,,18,RANDOLPH,135,110.3,
SURVEY,1996,,18,UNION,161,120.2,
SURVEY,1996,,18,WAYNE,177,106.9,
SURVEY,1996,,18,CARROLL,15,149,
SURVEY,1996,,18,CASS,17,141.2,
SURVEY,1996,,18,ELKHART,39,110.4,
SURVEY,1996,,18,FULTON,49,126.7,
SURVEY,1996,,18,KOSCIUSKO,85,119.1,
SURVEY,1996,,18,MARSHALL,99,108.1,
SURVEY,1996,,18,MIAMI,103,132.2,
SURVEY,1996,,18,ST. JOSEPH,141,106.7,
SURVEY,1996,,18,WABASH,169,124.2,
SURVEY,1996,,18,ADAMS,1,119.6,
SURVEY,1996,,18,ALLEN,3,123.6,
SURVEY,1996,,18,DE KALB,33,97.9,
SURVEY,1996,,18,HUNTINGTON,69,118.5,
SURVEY,1996,,18,LAGRANGE,87,103.9,
SURVEY,1996,,18,NOBLE,113,112.7,
SURVEY,1996,,18,STEUBEN,151,106,
SURVEY,1996,,18,WELLS,179,123.1,
SURVEY,1996,,18,WHITLEY,183,109.1,
SURVEY,1996,,18,BENTON,7,138,
SURVEY,1996,,18,JASPER,73,125,
SURVEY,1996,,18,LA PORTE,91,126.9,
SURVEY,1996,,18,LAKE,89,112.7,
SURVEY,1996,,18,NEWTON,111,127.8,
SURVEY,1996,,18,PORTER,127,136.4,
SURVEY,1996,,18,PULASKI,131,110.3,
SURVEY,1996,,18,STARKE,149,103.2,
SURVEY,1996,,18,WHITE,181,147.8,
SURVEY,1996,,18,BROWN,13,96.7,
SURVEY,1996,,18,CRAWFORD,25,102.6,
SURVEY,1996,,18,FLOYD,43,102.3,
SURVEY,1996,,18,HARRISON,61,107,
SURVEY,1996,,18,JACKSON,71,129.2,
SURVEY,1996,,18,LAWRENCE,93,90.2,
SURVEY,1996,,18,MONROE,105,103.3,
SURVEY,1996,,18,ORANGE,117,115.8,
SURVEY,1996,,18,PERRY,123,114.9,
SURVEY,1996,,18,WASHINGTON,175,120.5,
SURVEY,1996,,18,CLARK,19,126.6,
SURVEY,1996,,18,DEARBORN,29,91.8,
SURVEY,1996,,18,FRANKLIN,47,112.7,
SURVEY,1996,,18,JEFFERSON,77,101,
SURVEY,1996,,18,JENNINGS,79,115.2,
SURVEY,1996,,18,OTHER (COMBINED) COUNTIES,,90.3,
SURVEY,1996,,18,RIPLEY,137,103,
SURVEY,1996,,18,SCOTT,143,128.2,
SURVEY,1996,,18,DAVIESS,27,122.1,
SURVEY,1996,,18,DUBOIS,37,124,
SURVEY,1996,,18,GIBSON,51,136.3,
SURVEY,1996,,18,GREENE,55,106.7,
SURVEY,1996,,18,KNOX,83,131,
SURVEY,1996,,18,MARTIN,101,119.1,
SURVEY,1996,,18,PIKE,125,126.2,
SURVEY,1996,,18,POSEY,129,140.2,
SURVEY,1996,,18,SPENCER,147,123.9,
SURVEY,1996,,18,SULLIVAN,153,112.3,
SURVEY,1996,,18,VANDERBURGH,163,136.2,
SURVEY,1996,,18,WARRICK,173,123,
SURVEY,1996,,18,CLAY,21,107.7,
SURVEY,1996,,18,FOUNTAIN,45,129.6,
SURVEY,1996,,18,MONTGOMERY,107,124.2,
SURVEY,1996,,18,OWEN,119,92.9,
SURVEY,1996,,18,PARKE,121,111.4,
SURVEY,1996,,18,PUTNAM,133,126.4,
SURVEY,1996,,18,TIPPECANOE,157,132.1,
SURVEY,1996,,18,VERMILLION,165,125.5,
SURVEY,1996,,18,VIGO,167,96.9,
SURVEY,1996,,18,WARREN,171,140.1,
SURVEY,1995,,18,BARTHOLOMEW,5,117,
SURVEY,1995,,18,BOONE,11,106,
SURVEY,1995,,18,CLINTON,23,102,
SURVEY,1995,,18,DECATUR,31,132,
SURVEY,1995,,18,GRANT,53,116,
SURVEY,1995,,18,HAMILTON,57,104,
SURVEY,1995,,18,HANCOCK,59,113,
SURVEY,1995,,18,HENDRICKS,63,120,
SURVEY,1995,,18,HOWARD,67,123,
SURVEY,1995,,18,JOHNSON,81,121,
SURVEY,1995,,18,MADISON,95,119,
SURVEY,1995,,18,MARION,97,107,
SURVEY,1995,,18,MORGAN,109,122,
SURVEY,1995,,18,RUSH,139,120,
SURVEY,1995,,18,SHELBY,145,115,
SURVEY,1995,,18,TIPTON,159,112,
SURVEY,1995,,18,BLACKFORD,9,108,
SURVEY,1995,,18,DELAWARE,35,121,
SURVEY,1995,,18,FAYETTE,41,116,
SURVEY,1995,,18,HENRY,65,111,
SURVEY,1995,,18,JAY,75,109,
SURVEY,1995,,18,RANDOLPH,135,119,
SURVEY,1995,,18,UNION,161,128,
SURVEY,1995,,18,WAYNE,177,107,
SURVEY,1995,,18,CARROLL,15,120,
SURVEY,1995,,18,CASS,17,115,
SURVEY,1995,,18,ELKHART,39,115,
SURVEY,1995,,18,FULTON,49,109,
SURVEY,1995,,18,KOSCIUSKO,85,111,
SURVEY,1995,,18,MARSHALL,99,113,
SURVEY,1995,,18,MIAMI,103,111,
SURVEY,1995,,18,ST. JOSEPH,141,121,
SURVEY,1995,,18,WABASH,169,113,
SURVEY,1995,,18,ADAMS,1,126,
SURVEY,1995,,18,ALLEN,3,130,
SURVEY,1995,,18,DE KALB,33,108,
SURVEY,1995,,18,HUNTINGTON,69,112,
SURVEY,1995,,18,LAGRANGE,87,115,
SURVEY,1995,,18,NOBLE,113,110,
SURVEY,1995,,18,STEUBEN,151,105,
SURVEY,1995,,18,WELLS,179,114,
SURVEY,1995,,18,WHITLEY,183,120,
SURVEY,1995,,18,BENTON,7,87,
SURVEY,1995,,18,JASPER,73,99,
SURVEY,1995,,18,LA PORTE,91,129,
SURVEY,1995,,18,LAKE,89,113,
SURVEY,1995,,18,NEWTON,111,99,
SURVEY,1995,,18,PORTER,127,128,
SURVEY,1995,,18,PULASKI,131,103,
SURVEY,1995,,18,STARKE,149,114,
SURVEY,1995,,18,WHITE,181,117,
SURVEY,1995,,18,BROWN,13,106,
SURVEY,1995,,18,CRAWFORD,25,98,
SURVEY,1995,,18,FLOYD,43,105,
SURVEY,1995,,18,HARRISON,61,101,
SURVEY,1995,,18,JACKSON,71,114,
SURVEY,1995,,18,LAWRENCE,93,98,
SURVEY,1995,,18,MONROE,105,95,
SURVEY,1995,,18,ORANGE,117,97,
SURVEY,1995,,18,PERRY,123,105,
SURVEY,1995,,18,WASHINGTON,175,100,
SURVEY,1995,,18,CLARK,19,104,
SURVEY,1995,,18,DEARBORN,29,112,
SURVEY,1995,,18,FRANKLIN,47,115,
SURVEY,1995,,18,JEFFERSON,77,112,
SURVEY,1995,,18,JENNINGS,79,117,
SURVEY,1995,,18,OTHER (COMBINED) COUNTIES,,114,
SURVEY,1995,,18,RIPLEY,137,121,
SURVEY,1995,,18,SCOTT,143,109,
SURVEY,1995,,18,DAVIESS,27,120,
SURVEY,1995,,18,DUBOIS,37,102,
SURVEY,1995,,18,GIBSON,51,114,
SURVEY,1995,,18,GREENE,55,122,
SURVEY,1995,,18,KNOX,83,123,
SURVEY,1995,,18,MARTIN,101,114,
SURVEY,1995,,18,PIKE,125,99,
SURVEY,1995,,18,POSEY,129,120,
SURVEY,1995,,18,SPENCER,147,101,
SURVEY,1995,,18,SULLIVAN,153,111,
SURVEY,1995,,18,VANDERBURGH,163,110,
SURVEY,1995,,18,WARRICK,173,96,
SURVEY,1995,,18,CLAY,21,123,
SURVEY,1995,,18,FOUNTAIN,45,112,
SURVEY,1995,,18,MONTGOMERY,107,115,
SURVEY,1995,,18,OWEN,119,110,
SURVEY,1995,,18,PARKE,121,117,
SURVEY,1995,,18,PUTNAM,133,117,
SURVEY,1995,,18,TIPPECANOE,157,108,
SURVEY,1995,,18,VERMILLION,165,112,
SURVEY,1995,,18,VIGO,167,111,
SURVEY,1995,,18,WARREN,171,92,
SURVEY,1994,,18,BARTHOLOMEW,5,129.1,
SURVEY,1994,,18,BOONE,11,164.4,
SURVEY,1994,,18,CLINTON,23,170.1,
SURVEY,1994,,18,DECATUR,31,149.5,
SURVEY,1994,,18,GRANT,53,155.2,
SURVEY,1994,,18,HAMILTON,57,151.4,
SURVEY,1994,,18,HANCOCK,59,145.6,
SURVEY,1994,,18,HENDRICKS,63,148.2,
SURVEY,1994,,18,HOWARD,67,164.1,
SURVEY,1994,,18,JOHNSON,81,139.9,
SURVEY,1994,,18,MADISON,95,156.2,
SURVEY,1994,,18,MARION,97,139.3,
SURVEY,1994,,18,MORGAN,109,138.5,
SURVEY,1994,,18,RUSH,139,149,
SURVEY,1994,,18,SHELBY,145,139.5,
SURVEY,1994,,18,TIPTON,159,167.1,
SURVEY,1994,,18,BLACKFORD,9,146.2,
SURVEY,1994,,18,DELAWARE,35,158.9,
SURVEY,1994,,18,FAYETTE,41,144.5,
SURVEY,1994,,18,HENRY,65,146.7,
SURVEY,1994,,18,JAY,75,141.8,
SURVEY,1994,,18,RANDOLPH,135,158.3,
SURVEY,1994,,18,UNION,161,148.2,
SURVEY,1994,,18,WAYNE,177,148.9,
SURVEY,1994,,18,CARROLL,15,165.5,
SURVEY,1994,,18,CASS,17,154.3,
SURVEY,1994,,18,ELKHART,39,135.8,
SURVEY,1994,,18,FULTON,49,145.9,
SURVEY,1994,,18,KOSCIUSKO,85,140.1,
SURVEY,1994,,18,MARSHALL,99,139.3,
SURVEY,1994,,18,MIAMI,103,150.9,
SURVEY,1994,,18,ST. JOSEPH,141,141.4,
SURVEY,1994,,18,WABASH,169,149.7,
SURVEY,1994,,18,ADAMS,1,139.1,
SURVEY,1994,,18,ALLEN,3,140,
SURVEY,1994,,18,DE KALB,33,119,
SURVEY,1994,,18,HUNTINGTON,69,144.6,
SURVEY,1994,,18,LAGRANGE,87,112.4,
SURVEY,1994,,18,NOBLE,113,119.7,
SURVEY,1994,,18,STEUBEN,151,113.9,
SURVEY,1994,,18,WELLS,179,145.8,
SURVEY,1994,,18,WHITLEY,183,133.7,
SURVEY,1994,,18,BENTON,7,162.5,
SURVEY,1994,,18,JASPER,73,150.8,
SURVEY,1994,,18,LA PORTE,91,143.8,
SURVEY,1994,,18,LAKE,89,140.9,
SURVEY,1994,,18,NEWTON,111,146.2,
SURVEY,1994,,18,PORTER,127,147.6,
SURVEY,1994,,18,PULASKI,131,135.8,
SURVEY,1994,,18,STARKE,149,135,
SURVEY,1994,,18,WHITE,181,158.7,
SURVEY,1994,,18,BROWN,13,121.4,
SURVEY,1994,,18,CRAWFORD,25,118.4,
SURVEY,1994,,18,FLOYD,43,115.6,
SURVEY,1994,,18,HARRISON,61,115,
SURVEY,1994,,18,JACKSON,71,133.9,
SURVEY,1994,,18,LAWRENCE,93,124.2,
SURVEY,1994,,18,MONROE,105,126.3,
SURVEY,1994,,18,ORANGE,117,126.2,
SURVEY,1994,,18,PERRY,123,121.3,
SURVEY,1994,,18,WASHINGTON,175,116.5,
SURVEY,1994,,18,CLARK,19,123.5,
SURVEY,1994,,18,DEARBORN,29,125.8,
SURVEY,1994,,18,FRANKLIN,47,131.3,
SURVEY,1994,,18,JEFFERSON,77,126.2,
SURVEY,1994,,18,JENNINGS,79,142.3,
SURVEY,1994,,18,OHIO,115,120.4,
SURVEY,1994,,18,RIPLEY,137,137.6,
SURVEY,1994,,18,SCOTT,143,133,
SURVEY,1994,,18,SWITZERLAND,155,121.1,
SURVEY,1994,,18,DAVIESS,27,137.3,
SURVEY,1994,,18,DUBOIS,37,123.5,
SURVEY,1994,,18,GIBSON,51,121.6,
SURVEY,1994,,18,GREENE,55,129.3,
SURVEY,1994,,18,KNOX,83,126.4,
SURVEY,1994,,18,MARTIN,101,122,
SURVEY,1994,,18,PIKE,125,119.5,
SURVEY,1994,,18,POSEY,129,126.4,
SURVEY,1994,,18,SPENCER,147,130.3,
SURVEY,1994,,18,SULLIVAN,153,136.1,
SURVEY,1994,,18,VANDERBURGH,163,133.8,
SURVEY,1994,,18,WARRICK,173,124.5,
SURVEY,1994,,18,CLAY,21,144.6,
SURVEY,1994,,18,FOUNTAIN,45,151.6,
SURVEY,1994,,18,MONTGOMERY,107,156.4,
SURVEY,1994,,18,OWEN,119,137.5,
SURVEY,1994,,18,PARKE,121,140.8,
SURVEY,1994,,18,PUTNAM,133,137.8,
SURVEY,1994,,18,TIPPECANOE,157,159.4,
SURVEY,1994,,18,VERMILLION,165,152.9,
SURVEY,1994,,18,VIGO,167,140.5,
SURVEY,1994,,18,WARREN,171,162.7,
SURVEY,1993,,18,BARTHOLOMEW,5,137.2,
SURVEY,1993,,18,BOONE,11,142.6,
SURVEY,1993,,18,CLINTON,23,141.8,
SURVEY,1993,,18,DECATUR,31,144.3,
SURVEY,1993,,18,GRANT,53,143.8,
SURVEY,1993,,18,HAMILTON,57,141.6,
SURVEY,1993,,18,HANCOCK,59,151.3,
SURVEY,1993,,18,HENDRICKS,63,147.6,
SURVEY,1993,,18,HOWARD,67,143.9,
SURVEY,1993,,18,JOHNSON,81,145.6,
SURVEY,1993,,18,MADISON,95,146.6,
SURVEY,1993,,18,MARION,97,148.5,
SURVEY,1993,,18,MORGAN,109,141.6,
SURVEY,1993,,18,RUSH,139,151.2,
SURVEY,1993,,18,SHELBY,145,146.9,
SURVEY,1993,,18,TIPTON,159,145.7,
SURVEY,1993,,18,BLACKFORD,9,132.4,
SURVEY,1993,,18,DELAWARE,35,132.8,
SURVEY,1993,,18,FAYETTE,41,132.4,
SURVEY,1993,,18,HENRY,65,138.3,
SURVEY,1993,,18,JAY,75,119,
SURVEY,1993,,18,RANDOLPH,135,123.9,
SURVEY,1993,,18,UNION,161,132.4,
SURVEY,1993,,18,WAYNE,177,130.4,
SURVEY,1993,,18,CARROLL,15,142.5,
SURVEY,1993,,18,CASS,17,139.9,
SURVEY,1993,,18,ELKHART,39,118.2,
SURVEY,1993,,18,FULTON,49,119,
SURVEY,1993,,18,KOSCIUSKO,85,115.2,
SURVEY,1993,,18,MARSHALL,99,119.7,
SURVEY,1993,,18,MIAMI,103,137.8,
SURVEY,1993,,18,ST. JOSEPH,141,116.8,
SURVEY,1993,,18,WABASH,169,138,
SURVEY,1993,,18,ADAMS,1,114,
SURVEY,1993,,18,ALLEN,3,116,
SURVEY,1993,,18,DE KALB,33,118.6,
SURVEY,1993,,18,HUNTINGTON,69,132,
SURVEY,1993,,18,LAGRANGE,87,111.2,
SURVEY,1993,,18,NOBLE,113,116.3,
SURVEY,1993,,18,STEUBEN,151,116,
SURVEY,1993,,18,WELLS,179,130.2,
SURVEY,1993,,18,WHITLEY,183,122.7,
SURVEY,1993,,18,BENTON,7,131.5,
SURVEY,1993,,18,JASPER,73,121.1,
SURVEY,1993,,18,LA PORTE,91,118,
SURVEY,1993,,18,LAKE,89,118.5,
SURVEY,1993,,18,NEWTON,111,121.7,
SURVEY,1993,,18,PORTER,127,117.7,
SURVEY,1993,,18,PULASKI,131,119,
SURVEY,1993,,18,STARKE,149,117,
SURVEY,1993,,18,WHITE,181,130.5,
SURVEY,1993,,18,BROWN,13,133,
SURVEY,1993,,18,CRAWFORD,25,115.7,
SURVEY,1993,,18,FLOYD,43,129.1,
SURVEY,1993,,18,HARRISON,61,120.4,
SURVEY,1993,,18,JACKSON,71,127.5,
SURVEY,1993,,18,LAWRENCE,93,117,
SURVEY,1993,,18,MONROE,105,137.9,
SURVEY,1993,,18,ORANGE,117,128.5,
SURVEY,1993,,18,PERRY,123,120.3,
SURVEY,1993,,18,WASHINGTON,175,117.9,
SURVEY,1993,,18,CLARK,19,124.6,
SURVEY,1993,,18,DEARBORN,29,118.8,
SURVEY,1993,,18,FRANKLIN,47,127.4,
SURVEY,1993,,18,JEFFERSON,77,117,
SURVEY,1993,,18,JENNINGS,79,131.4,
SURVEY,1993,,18,OHIO,115,115,
SURVEY,1993,,18,RIPLEY,137,126.2,
SURVEY,1993,,18,SCOTT,143,126.4,
SURVEY,1993,,18,SWITZERLAND,155,118.4,
SURVEY,1993,,18,DAVIESS,27,132.8,
SURVEY,1993,,18,DUBOIS,37,126.9,
SURVEY,1993,,18,GIBSON,51,140,
SURVEY,1993,,18,GREENE,55,134.6,
SURVEY,1993,,18,KNOX,83,141,
SURVEY,1993,,18,MARTIN,101,135.7,
SURVEY,1993,,18,PIKE,125,137.4,
SURVEY,1993,,18,POSEY,129,136,
SURVEY,1993,,18,SPENCER,147,115.6,
SURVEY,1993,,18,SULLIVAN,153,140.3,
SURVEY,1993,,18,VANDERBURGH,163,134.7,
SURVEY,1993,,18,WARRICK,173,117.1,
SURVEY,1993,,18,CLAY,21,134.1,
